"CO_GRUPO";"CO_REGIAO_CURSO";"NU_IDADE";"TP_SEXO";"CO_TURNO_GRADUACAO";"NT_GER";"QE_I01";"QE_I02";"QE_I04";"QE_I05";"QE_I08";"QE_I21";"QE_I22";"QE_I23";"NT_OBJ_FG";"NT_OBJ_CE";"Sexo";"Regiao";"Turno";"Estado_Civil";"Cor_Raca";"Escolaridade_Pai";"Escolaridade_Mae";"Renda_Familiar";"Familiar_Graduado";"Qdade_Livros";"Horas_Estudo"
3002;4;43;"M";4;40;"B";"A";"D";"E";"C";"A";"E";"C";87,5;33,3;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;4;32;"M";4;65,6;"B";"A";"C";"B";"E";"A";"A";"A";37,5;79,2;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"Nenhum";"Nenhuma"
3002;4;33;"F";4;39,4;"B";"A";"B";"A";"A";"B";"B";"D";50;50;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 8 a 12"
3002;4;38;"M";4;42,5;"B";"D";"B";"D";"C";"A";"E";"C";75;29,2;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;4;36;"M";4;66,4;"B";"D";"D";"E";"B";"A";"A";"C";100;58,3;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Superior";"De 1,5 e 3 salários mínimos";"Sim";"Nenhum";"De 4 a 7"
3002;4;23;"F";4;35,5;"A";"A";"B";"B";"A";"B";"C";"D";37,5;33,3;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 8 a 12"
3002;4;28;"F";4;38,5;"B";"A";"B";"B";"B";"B";"C";"D";37,5;41,7;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 8 a 12"
3002;4;26;"M";4;40,9;"A";"A";"B";"C";"B";"B";"C";"B";50;37,5;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;4;52;"M";4;29,3;"B";"A";"A";"B";"F";"A";"E";"E";37,5;29,2;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Nenhuma";"Ensino Fundamental I";"De 10 a 30 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;4;40;"M";4;66,5;"B";"A";"B";"C";"C";"A";"C";"C";62,5;75;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;22;"M";4;46,9;"A";"A";"D";"D";"C";"B";"A";"B";50;45,8;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Não";"Nenhum";"De 1 a 3"
3002;4;34;"F";4;27,9;"D";"D";"E";"C";"A";"B";"E";"B";25;25;"Feminino";"Sul";"Noturno";"Viuvo";"Parda";"Ensino Superior";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 1 a 3"
3002;4;33;"F";4;27,3;"B";"A";"C";"E";"C";"B";"C";"B";25;20,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;4;40;"M";4;31,1;"B";"A";"D";"D";"B";"A";"E";"B";37,5;33,3;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;4;29;"F";4;19,3;"A";"A";"E";"B";"B";"A";"C";"B";12,5;20,8;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Superior";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;33;"F";4;43,7;"B";"A";"B";"B";"B";"A";"C";"C";50;45,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;47;"F";4;37,7;"B";"A";"B";"B";"D";"A";"B";"B";25;41,7;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;35;"M";4;40,4;"B";"A";"C";"E";"D";"A";"C";"B";62,5;37,5;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Superior";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;19;"F";4;58;"A";"A";"B";"B";"A";"B";"C";"B";75;50;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;4;25;"M";4;24,6;"A";"D";"A";"B";"C";"B";"E";"B";25;25;"Masculino";"Sul";"Noturno";"Solteiro";"Parda";"Nenhuma";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"Mais de 8";"De 1 a 3"
3002;4;38;"F";4;34,9;"B";"C";"A";"A";"A";"A";"B";"B";12,5;37,5;"Feminino";"Sul";"Noturno";"Casado";"Amarela";"Nenhuma";"Nenhuma";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;52;"M";4;31,7;"B";"D";"A";"A";"E";"A";"E";"B";37,5;25;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"De 6 a 10 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;4;33;"M";4;38,6;"C";"D";"C";"C";"A";"A";"D";"C";0;45,8;"Masculino";"Sul";"Noturno";"Separado";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"De 4 a 7"
3002;4;27;"F";4;39,7;"E";"A";"A";"A";"B";"B";"D";"C";25;45,8;"Feminino";"Sul";"Noturno";"Outro";"Branca";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"De 4 a 7"
3002;4;22;"M";4;35;"A";"D";"B";"A";"A";"B";"E";"B";37,5;29,2;"Masculino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 1 a 3"
3002;4;52;"F";4;52,3;"B";"D";"D";"B";"B";"B";"A";"B";75;50;"Feminino";"Sul";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"Nenhum";"De 1 a 3"
3002;4;29;"M";4;36,1;"B";"D";"C";"C";"A";"B";"A";"B";12,5;41,7;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Ensino Fundamental II";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"Nenhum";"De 1 a 3"
3002;4;44;"M";4;43,5;"B";"B";"A";"B";"D";"A";"A";"C";50;50;"Masculino";"Sul";"Noturno";"Casado";"Preta";"Nenhuma";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"Nenhum";"De 4 a 7"
3002;4;52;"F";4;51,6;"B";"A";"C";"C";"E";"A";"C";"B";37,5;54,2;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 6 a 10 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;33;"M";4;25,1;"B";"A";"B";"B";"B";"A";"B";"B";12,5;25;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;51;"M";4;30;"A";"A";"B";"B";"D";"A";"E";"E";12,5;37,5;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 4,5 a 6 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;4;28;"M";4;29,8;"B";"A";"C";"C";"B";"A";"D";"B";12,5;29,2;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Sim";"De 6 a 8";"De 1 a 3"
3002;4;32;"F";4;25,2;"A";"A";"D";"B";"B";"B";"B";"B";37,5;16,7;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;4;30;"F";4;35,2;"B";"A";"B";"B";"A";"A";"D";"C";37,5;33,3;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 6 a 8";"De 4 a 7"
3002;4;37;"F";4;41,7;"B";"A";"C";"D";"B";"A";"B";"B";50;37,5;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;55;"F";4;42,6;"A";"A";"A";"B";"C";"B";"E";"B";37,5;45,8;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Nenhuma";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"Mais de 8";"De 1 a 3"
3002;4;42;"F";4;46,7;"B";"A";"B";"B";"B";"A";"D";"C";37,5;50;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;4;24;"F";4;31;"B";"A";"B";"B";"A";"B";"D";"B";25;25;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 1 a 3"
3002;4;28;"F";4;44,9;"E";"A";"B";"B";"B";"A";"E";"C";37,5;50;"Feminino";"Sul";"Noturno";"Outro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
3002;4;58;"F";4;58,6;"D";"D";"A";"A";"B";"B";"B";"C";62,5;58,3;"Feminino";"Sul";"Noturno";"Viuvo";"Parda";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;4;51;"F";4;34,5;"B";"A";"B";"B";"C";"B";"E";"C";37,5;29,2;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"Mais de 8";"De 4 a 7"
3002;4;38;"M";4;80,6;"B";"A";"D";"B";"C";"A";"B";"D";62,5;83,3;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 8 a 12"
3002;4;36;"M";4;42,9;"B";"D";"B";"D";"C";"A";"B";"C";50;33,3;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;4;22;"F";4;29,6;"B";"F";"C";"D";"A";"A";"E";"C";50;25;"Feminino";"Sul";"Noturno";"Casado";"Sem declaracao";"Ensino Fundamental II";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"Mais de 8";"De 4 a 7"
3002;4;44;"F";4;34;"B";"A";"B";"B";"B";"A";"D";"C";25;37,5;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"De 6 a 8";"De 4 a 7"
3002;4;26;"F";4;40,9;"C";"D";"B";"B";"A";"B";"D";"C";50;37,5;"Feminino";"Sul";"Noturno";"Separado";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 4 a 7"
3002;4;22;"F";4;44,8;"A";"A";"B";"B";"A";"A";"C";"C";50;41,7;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;39;"F";4;33,9;"B";"A";"C";"C";"C";"A";"B";"B";50;20,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;42;"F";4;43;"B";"D";"B";"C";"C";"A";"C";"B";25;50;"Feminino";"Sul";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental II";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;37;"M";4;41,2;"B";"D";"D";"D";"C";"A";"C";"B";50;41,7;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Médio";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;21;"M";4;53,6;"A";"A";"B";"B";"A";"A";"C";"C";50;54,2;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;23;"F";4;33,8;"A";"C";"C";"C";"B";"B";"C";"B";50;33,3;"Feminino";"Sul";"Noturno";"Solteiro";"Amarela";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 1 a 3"
3002;4;32;"M";4;39,5;"A";"A";"D";"E";"C";"A";"C";"E";37,5;37,5;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Ensino Superior";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;4;41;"F";4;59;"B";"D";"B";"B";"B";"B";"B";"E";50;62,5;"Feminino";"Sul";"Noturno";"Casado";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"Mais de 12"
3002;4;29;"F";4;22;"B";"A";"B";"C";"B";"B";"E";"D";25;20,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"De 8 a 12"
3002;4;27;"F";4;24,5;"A";"D";"D";"C";"A";"B";"E";"B";0;33,3;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Médio";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 1 a 3"
3002;4;39;"F";4;41,8;"B";"A";"B";"A";"A";"A";"E";"E";50;33,3;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Nenhuma";"Até 1,5 salário mínimo";"Sim";"Mais de 8";"Mais de 12"
3002;4;42;"F";4;36,9;"A";"A";"B";"A";"B";"B";"C";"C";25;45,8;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Nenhuma";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;4;23;"F";4;36,3;"A";"D";"B";"B";"A";"A";"C";"B";50;33,3;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;37;"F";4;28,8;"B";"A";"B";"B";"B";"B";"E";"B";25;29,2;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"De 1 a 3"
3002;4;40;"F";4;24,6;"B";"A";"D";"B";"C";"B";"B";"C";50;20,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;4;23;"F";4;32,7;"A";"A";"B";"B";"A";"B";"C";"B";50;25;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;4;48;"M";4;73,2;"B";"A";"E";"C";"D";"A";"B";"B";75;75;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Superior";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;22;"F";4;76,3;"A";"A";"D";"F";"B";"A";"E";"E";62,5;83,3;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Médio";"Pós Graduação";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;4;53;"F";4;25;"C";"A";"B";"B";"C";"A";"C";"C";50;16,7;"Feminino";"Sul";"Noturno";"Separado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 3 a 5";"De 4 a 7"
3002;4;46;"M";4;27,7;"B";"A";"B";"B";"C";"A";"E";"B";25;37,5;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"De 1 a 3"
3002;4;29;"F";4;32,6;"A";"D";"A";"B";"A";"B";"B";"B";62,5;25;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Nenhuma";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 1 a 3"
3002;4;20;"F";4;38,6;"A";"A";"B";"B";"A";"B";"E";"D";25;41,7;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 8 a 12"
3002;4;46;"F";4;46,1;"B";"A";"B";"B";"C";"B";"D";"C";12,5;58,3;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 6 a 8";"De 4 a 7"
3002;4;25;"F";4;38,4;"A";"A";"B";"B";"B";"B";"E";"C";25;50;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"Mais de 8";"De 4 a 7"
3002;4;38;"F";4;57,1;"B";"A";"A";"A";"C";"A";"E";"D";37,5;62,5;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Nenhuma";"Nenhuma";"De 3 a 4,5 salários mínimos";"Sim";"Mais de 8";"De 8 a 12"
3002;4;22;"F";4;43,3;"A";"A";"C";"C";"B";"B";"B";"B";37,5;45,8;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental II";"Ensino Fundamental II";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;4;21;"F";4;38,5;"E";"A";"D";"B";"A";"B";"D";"C";37,5;37,5;"Feminino";"Sul";"Noturno";"Outro";"Branca";"Ensino Médio";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 6 a 8";"De 4 a 7"
3002;4;32;"F";4;49,9;"B";"A";"B";"B";"B";"B";"D";"B";37,5;54,2;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 6 a 8";"De 1 a 3"
3002;4;47;"F";4;46,1;"B";"A";"B";"B";"B";"A";"E";"E";37,5;50;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Sim";"Mais de 8";"Mais de 12"
3002;4;33;"F";4;24,5;"E";"A";"B";"B";"A";"B";"E";"C";75;20,8;"Feminino";"Sul";"Noturno";"Outro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 4 a 7"
3002;4;26;"F";4;38,5;"A";"D";"A";"C";"A";"B";"E";"B";25;41,7;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Nenhuma";"Ensino Fundamental II";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 1 a 3"
3002;4;37;"F";4;45,5;"E";"D";"E";"B";"C";"A";"B";"B";62,5;50;"Feminino";"Sul";"Noturno";"Outro";"Parda";"Ensino Superior";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;25;"M";4;50,9;"A";"A";"B";"D";"A";"B";"E";"C";62,5;50;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 4 a 7"
3002;4;30;"M";4;22,4;"A";"D";"B";"B";"A";"B";"C";"B";25;29,2;"Masculino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 3 a 5";"De 1 a 3"
3002;4;30;"M";4;29,6;"B";"A";"D";"D";"D";"A";"C";"A";50;29,2;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Médio";"De 4,5 a 6 salários mínimos";"Sim";"De 3 a 5";"Nenhuma"
3002;4;39;"F";4;47,2;"A";"D";"B";"B";"A";"B";"B";"D";37,5;45,8;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"De 1 a 2";"De 8 a 12"
3002;4;30;"M";4;71,5;"B";"D";"D";"D";"B";"A";"C";"E";75;70,8;"Masculino";"Sul";"Noturno";"Casado";"Parda";"Ensino Médio";"Ensino Médio";"De 1,5 e 3 salários mínimos";"Sim";"De 3 a 5";"Mais de 12"
3002;4;35;"M";4;52,9;"B";"A";"A";"A";"C";"B";"E";"C";87,5;41,7;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Nenhuma";"Nenhuma";"De 3 a 4,5 salários mínimos";"Não";"Mais de 8";"De 4 a 7"
3002;4;37;"F";4;45,3;"B";"A";"B";"B";"C";"B";"D";"C";25;50;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Não";"De 6 a 8";"De 4 a 7"
3002;4;32;"F";4;28,9;"A";"D";"B";"D";"A";"A";"E";"D";12,5;29,2;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"Mais de 8";"De 8 a 12"
3002;4;27;"F";4;55,3;"B";"D";"A";"B";"B";"B";"C";"C";37,5;58,3;"Feminino";"Sul";"Noturno";"Casado";"Parda";"Nenhuma";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"De 4 a 7"
3002;4;32;"F";4;37,9;"B";"A";"A";"A";"C";"B";"B";"B";37,5;41,7;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Nenhuma";"Nenhuma";"De 3 a 4,5 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;4;36;"F";4;49,9;"B";"D";"A";"A";"E";"A";"B";"C";50;54,2;"Feminino";"Sul";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"De 6 a 10 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;4;20;"F";4;28,2;"A";"A";"B";"B";"A";"B";"E";"C";12,5;33,3;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"Até 1,5 salário mínimo";"Não";"Mais de 8";"De 4 a 7"
3002;4;34;"M";4;48,1;"B";"A";"D";"E";"A";"A";"C";"B";37,5;50;"Masculino";"Sul";"Noturno";"Casado";"Branca";"Ensino Médio";"Ensino Superior";"Até 1,5 salário mínimo";"Sim";"De 3 a 5";"De 1 a 3"
3002;4;22;"M";4;37;"A";"A";"B";"F";"E";"A";"A";"B";50;37,5;"Masculino";"Sul";"Noturno";"Solteiro";"Branca";"Ensino Fundamental I";"Pós Graduação";"De 6 a 10 salários mínimos";"Sim";"Nenhum";"De 1 a 3"
3002;4;45;"F";4;46,2;"B";"D";"A";"A";"B";"A";"A";"A";62,5;45,8;"Feminino";"Sul";"Noturno";"Casado";"Parda";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"Nenhum";"Nenhuma"
3002;4;48;"F";4;42,1;"A";"A";"A";"B";"C";"A";"B";"C";62,5;37,5;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Nenhuma";"Ensino Fundamental I";"De 3 a 4,5 salários mínimos";"Sim";"De 1 a 2";"De 4 a 7"
3002;4;30;"F";4;51,7;"A";"D";"A";"B";"B";"B";"C";"E";50;54,2;"Feminino";"Sul";"Noturno";"Solteiro";"Parda";"Nenhuma";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 3 a 5";"Mais de 12"
3002;4;28;"F";4;22,9;"B";"A";"B";"D";"A";"A";"B";"B";12,5;20,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Médio";"Até 1,5 salário mínimo";"Sim";"De 1 a 2";"De 1 a 3"
3002;4;44;"F";4;55,4;"A";"A";"A";"A";"B";"A";"A";"D";50;58,3;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"Nenhum";"De 8 a 12"
3002;4;21;"M";4;37,7;"B";"B";"C";"C";"D";"B";"B";"C";25;45,8;"Masculino";"Sul";"Noturno";"Casado";"Preta";"Ensino Fundamental II";"Ensino Fundamental II";"De 4,5 a 6 salários mínimos";"Não";"De 1 a 2";"De 4 a 7"
3002;4;58;"M";4;29,2;"B";"C";"A";"A";"B";"A";"B";"A";62,5;16,7;"Masculino";"Sul";"Noturno";"Casado";"Amarela";"Nenhuma";"Nenhuma";"De 1,5 e 3 salários mínimos";"Sim";"De 1 a 2";"Nenhuma"
3002;4;23;"F";4;23;"A";"A";"F";"B";"B";"B";"B";"B";25;20,8;"Feminino";"Sul";"Noturno";"Solteiro";"Branca";"Pós Graduação";"Ensino Fundamental I";"De 1,5 e 3 salários mínimos";"Não";"De 1 a 2";"De 1 a 3"
3002;4;37;"F";4;74,2;"B";"A";"B";"B";"E";"A";"E";"C";75;70,8;"Feminino";"Sul";"Noturno";"Casado";"Branca";"Ensino Fundamental I";"Ensino Fundamental I";"De 6 a 10 salários mínimos";"Sim";"Mais de 8";"De 4 a 7"
